6100 1 1 2
1 X [CM]
2 Y [CM]
3 Z [CM]
4 BX [GAUSS]
5 BY [GAUSS]
6 BZ [GAUSS]
0
33.3000000000	0.0000000000	-5.0000000000	91.0807360839	0.0000000000	-25231.4912848687
33.2343000000	2.0909200000	-5.0000000000	90.9010284034	5.7189944819	-25231.4914620188
33.0374000000	4.1736000000	-5.0000000000	90.3624991375	11.4154541943	-25231.4909365180
32.7102000000	6.2398000000	-5.0000000000	89.4675128482	17.0668288996	-25231.4919153098
32.2538000000	8.2813700000	-5.0000000000	88.2192299420	22.6508530550	-25231.4909276449
31.6702000000	10.2903000000	-5.0000000000	86.6229553816	28.1455815803	-25231.4917924359
30.9616000000	12.2585000000	-5.0000000000	84.6848273690	33.5289182827	-25231.4916972890
30.1307000000	14.1785000000	-5.0000000000	82.4122139249	38.7804324206	-25231.4909941098
29.1810000000	16.0424000000	-5.0000000000	79.8146302877	43.8784902823	-25231.4911081860
28.1161000000	17.8430000000	-5.0000000000	76.9019779344	48.8034255208	-25231.4906589158
26.9403000000	19.5732000000	-5.0000000000	73.6859573549	53.5357802437	-25231.4912634680
25.6581000000	21.2262000000	-5.0000000000	70.1789411590	58.0569972379	-25231.4911917523
24.2747000000	22.7954000000	-5.0000000000	66.3951096651	62.3489922784	-25231.4916489164
22.7954000000	24.2747000000	-5.0000000000	62.3489922784	66.3951096651	-25231.4916489164
21.2262000000	25.6581000000	-5.0000000000	58.0569972379	70.1789411590	-25231.4911917523
19.5732000000	26.9403000000	-5.0000000000	53.5357802437	73.6859573549	-25231.4912634680
17.8430000000	28.1161000000	-5.0000000000	48.8034255208	76.9019779344	-25231.4906589158
16.0424000000	29.1810000000	-5.0000000000	43.8784902823	79.8146302877	-25231.4911081860
14.1785000000	30.1307000000	-5.0000000000	38.7804324206	82.4122139249	-25231.4909941098
12.2585000000	30.9616000000	-5.0000000000	33.5289182827	84.6848273690	-25231.4916972890
10.2903000000	31.6702000000	-5.0000000000	28.1455815803	86.6229553816	-25231.4917924359
8.2813700000	32.2538000000	-5.0000000000	22.6508530550	88.2192299420	-25231.4909276449
6.2398000000	32.7102000000	-5.0000000000	17.0668288996	89.4675128482	-25231.4919153098
4.1736000000	33.0374000000	-5.0000000000	11.4154541943	90.3624991375	-25231.4909365180
2.0909200000	33.2343000000	-5.0000000000	5.7189944819	90.9010284034	-25231.4914620188
-0.0000000000	33.3000000000	-5.0000000000	-0.0000000000	91.0807360839	-25231.4912848687
-2.0909200000	33.2343000000	-5.0000000000	-5.7189944819	90.9010284034	-25231.4914620188
-4.1736000000	33.0374000000	-5.0000000000	-11.4154541943	90.3624991375	-25231.4909365180
-6.2398000000	32.7102000000	-5.0000000000	-17.0668288996	89.4675128482	-25231.4919153098
-8.2813700000	32.2538000000	-5.0000000000	-22.6508530550	88.2192299420	-25231.4909276449
-10.2903000000	31.6702000000	-5.0000000000	-28.1455815803	86.6229553816	-25231.4917924359
-12.2585000000	30.9616000000	-5.0000000000	-33.5289182827	84.6848273690	-25231.4916972890
-14.1785000000	30.1307000000	-5.0000000000	-38.7804324206	82.4122139249	-25231.4909941098
-16.0424000000	29.1810000000	-5.0000000000	-43.8784902823	79.8146302877	-25231.4911081860
-17.8430000000	28.1161000000	-5.0000000000	-48.8034255208	76.9019779344	-25231.4906589158
-19.5732000000	26.9403000000	-5.0000000000	-53.5357802437	73.6859573549	-25231.4912634680
-21.2262000000	25.6581000000	-5.0000000000	-58.0569972379	70.1789411590	-25231.4911917523
-22.7954000000	24.2747000000	-5.0000000000	-62.3489922784	66.3951096651	-25231.4916489164
-24.2747000000	22.7954000000	-5.0000000000	-66.3951096651	62.3489922784	-25231.4916489164
-25.6581000000	21.2262000000	-5.0000000000	-70.1789411590	58.0569972379	-25231.4911917523
-26.9403000000	19.5732000000	-5.0000000000	-73.6859573549	53.5357802437	-25231.4912634680
-28.1161000000	17.8430000000	-5.0000000000	-76.9019779344	48.8034255208	-25231.4906589158
-29.1810000000	16.0424000000	-5.0000000000	-79.8146302877	43.8784902823	-25231.4911081860
-30.1307000000	14.1785000000	-5.0000000000	-82.4122139249	38.7804324206	-25231.4909941098
-30.9616000000	12.2585000000	-5.0000000000	-84.6848273690	33.5289182827	-25231.4916972890
-31.6702000000	10.2903000000	-5.0000000000	-86.6229553816	28.1455815803	-25231.4917924359
-32.2538000000	8.2813700000	-5.0000000000	-88.2192299420	22.6508530550	-25231.4909276449
-32.7102000000	6.2398000000	-5.0000000000	-89.4675128482	17.0668288996	-25231.4919153098
-33.0374000000	4.1736000000	-5.0000000000	-90.3624991375	11.4154541943	-25231.4909365180
-33.2343000000	2.0909200000	-5.0000000000	-90.9010284034	5.7189944819	-25231.4914620188
-33.3000000000	-0.0000000000	-5.0000000000	-91.0807360839	-0.0000000000	-25231.4912848687
-33.2343000000	-2.0909200000	-5.0000000000	-90.9010284034	-5.7189944819	-25231.4914620188
-33.0374000000	-4.1736000000	-5.0000000000	-90.3624991375	-11.4154541943	-25231.4909365180
-32.7102000000	-6.2398000000	-5.0000000000	-89.4675128482	-17.0668288996	-25231.4919153098
-32.2538000000	-8.2813700000	-5.0000000000	-88.2192299420	-22.6508530550	-25231.4909276449
-31.6702000000	-10.2903000000	-5.0000000000	-86.6229553816	-28.1455815803	-25231.4917924359
-30.9616000000	-12.2585000000	-5.0000000000	-84.6848273690	-33.5289182827	-25231.4916972890
-30.1307000000	-14.1785000000	-5.0000000000	-82.4122139249	-38.7804324206	-25231.4909941098
-29.1810000000	-16.0424000000	-5.0000000000	-79.8146302877	-43.8784902823	-25231.4911081860
-28.1161000000	-17.8430000000	-5.0000000000	-76.9019779344	-48.8034255208	-25231.4906589158
-26.9403000000	-19.5732000000	-5.0000000000	-73.6859573549	-53.5357802437	-25231.4912634680
-25.6581000000	-21.2262000000	-5.0000000000	-70.1789411590	-58.0569972379	-25231.4911917523
-24.2747000000	-22.7954000000	-5.0000000000	-66.3951096651	-62.3489922784	-25231.4916489164
-22.7954000000	-24.2747000000	-5.0000000000	-62.3489922784	-66.3951096651	-25231.4916489164
-21.2262000000	-25.6581000000	-5.0000000000	-58.0569972379	-70.1789411590	-25231.4911917523
-19.5732000000	-26.9403000000	-5.0000000000	-53.5357802437	-73.6859573549	-25231.4912634680
-17.8430000000	-28.1161000000	-5.0000000000	-48.8034255208	-76.9019779344	-25231.4906589158
-16.0424000000	-29.1810000000	-5.0000000000	-43.8784902823	-79.8146302877	-25231.4911081860
-14.1785000000	-30.1307000000	-5.0000000000	-38.7804324206	-82.4122139249	-25231.4909941098
-12.2585000000	-30.9616000000	-5.0000000000	-33.5289182827	-84.6848273690	-25231.4916972890
-10.2903000000	-31.6702000000	-5.0000000000	-28.1455815803	-86.6229553816	-25231.4917924359
-8.2813700000	-32.2538000000	-5.0000000000	-22.6508530550	-88.2192299420	-25231.4909276449
-6.2398000000	-32.7102000000	-5.0000000000	-17.0668288996	-89.4675128482	-25231.4919153098
