6100 1 1 2
1 X [CM]
2 Y [CM]
3 Z [CM]
4 BX [GAUSS]
5 BY [GAUSS]
6 BZ [GAUSS]
0
33.3000000000	0.0000000000	-5.0000000000	90.8884148645	0.0000000000	-25229.6581583534
33.2343000000	2.0909200000	-5.0000000000	90.7083862279	5.7240979568	-25229.6619594561
33.0374000000	4.1736000000	-5.0000000000	90.1688988389	11.4255805314	-25229.6722937849
32.7102000000	6.2398000000	-5.0000000000	89.2723330987	17.0818180836	-25229.6913205151
32.2538000000	8.2813700000	-5.0000000000	88.0218733274	22.6704682220	-25229.7155049253
31.6702000000	10.2903000000	-5.0000000000	86.4228600321	28.1695129137	-25229.7485587398
30.9616000000	12.2585000000	-5.0000000000	84.4814741071	33.5567874103	-25229.7875454161
30.1307000000	14.1785000000	-5.0000000000	82.2051346833	38.8117993289	-25229.8326678953
29.1810000000	16.0424000000	-5.0000000000	79.6034169879	43.9128591413	-25229.8851591622
28.1161000000	17.8430000000	-5.0000000000	76.6862871371	48.8402533324	-25229.9434384441
26.9403000000	19.5732000000	-5.0000000000	73.4655169362	53.5744852366	-25230.0088864648
25.6581000000	21.2262000000	-5.0000000000	69.9535534264	58.0969679178	-25230.0795230719
24.2747000000	22.7954000000	-5.0000000000	66.1646557908	62.3895971662	-25230.1562669220
22.7954000000	24.2747000000	-5.0000000000	62.1134328955	66.4357072141	-25230.2378384146
21.2262000000	25.6581000000	-5.0000000000	57.8163742716	70.2188899422	-25230.3239061327
19.5732000000	26.9403000000	-5.0000000000	53.2902154696	73.7246262461	-25230.4151197414
17.8430000000	28.1161000000	-5.0000000000	48.5531189604	76.9387560165	-25230.5099089280
16.0424000000	29.1810000000	-5.0000000000	43.6237170213	79.8489365715	-25230.6096291467
14.1785000000	30.1307000000	-5.0000000000	38.5215379837	82.4435063768	-25230.7122704657
12.2585000000	30.9616000000	-5.0000000000	33.2663132456	84.7126112747	-25230.8188166012
10.2903000000	31.6702000000	-5.0000000000	27.8797356556	86.6467919648	-25230.9274057854
8.2813700000	32.2538000000	-5.0000000000	22.3822866716	88.2387421480	-25231.0372739641
6.2398000000	32.7102000000	-5.0000000000	16.7961061615	89.4823922218	-25231.1507879112
4.1736000000	33.0374000000	-5.0000000000	11.1431728124	90.3725101808	-25231.2636862179
2.0909200000	33.2343000000	-5.0000000000	5.4457773527	90.9060124329	-25231.3789907891
-0.0000000000	33.3000000000	-5.0000000000	-0.2735153566	91.0806137481	-25231.4940401953
-2.0909200000	33.2343000000	-5.0000000000	-5.9921655645	90.8958008598	-25231.6094373179
-4.1736000000	33.0374000000	-5.0000000000	-11.6876439175	90.3522480251	-25231.7236712424
-6.2398000000	32.7102000000	-5.0000000000	-17.3374152257	89.4523990527	-25231.8384947307
-8.2813700000	32.2538000000	-5.0000000000	-22.9192395347	88.1994910265	-25231.9499887091
-10.2903000000	31.6702000000	-5.0000000000	-28.4112057431	86.5989016799	-25232.0615302867
-12.2585000000	30.9616000000	-5.0000000000	-33.7912616692	84.6568375853	-25232.1698623479
-14.1785000000	30.1307000000	-5.0000000000	-39.0390275683	82.3807282244	-25232.2749256928
-16.0424000000	29.1810000000	-5.0000000000	-44.1329291074	79.7801444819	-25232.3777103427
-17.8430000000	28.1161000000	-5.0000000000	-49.0533651651	76.8650348502	-25232.4764401456
-19.5732000000	26.9403000000	-5.0000000000	-53.7809484089	73.6471384635	-25232.5723409522
-21.2262000000	25.6581000000	-5.0000000000	-58.2971967503	70.1388575526	-25232.6633095749
-22.7954000000	24.2747000000	-5.0000000000	-62.5841042175	66.3543923516	-25232.7501876001
-24.2747000000	22.7954000000	-5.0000000000	-66.6250949104	62.3082822977	-25232.8316542411
-25.6581000000	21.2262000000	-5.0000000000	-70.4038417884	58.0169355104	-25232.9073797460
-26.9403000000	19.5732000000	-5.0000000000	-73.9058947686	53.4969974255	-25232.9780582292
-28.1161000000	17.8430000000	-5.0000000000	-77.1171522276	48.7665321287	-25233.0421996662
-29.1810000000	16.0424000000	-5.0000000000	-80.0253157916	43.8440670078	-25233.1012856091
-30.1307000000	14.1785000000	-5.0000000000	-82.6187560773	38.7490211289	-25233.1534639033
-30.9616000000	12.2585000000	-5.0000000000	-84.8876360314	33.5010136725	-25233.1999163021
-31.6702000000	10.2903000000	-5.0000000000	-86.8225001969	28.1216225827	-25233.2390264425
-32.2538000000	8.2813700000	-5.0000000000	-88.4160314663	22.6312170596	-25233.2702944995
-32.7102000000	6.2398000000	-5.0000000000	-89.6621341583	17.0518248813	-25233.2964095916
-33.0374000000	4.1736000000	-5.0000000000	-90.5555387115	11.4053183523	-25233.3134463446
-33.2343000000	2.0909200000	-5.0000000000	-91.0931085271	5.7138863717	-25233.3248120254
-33.3000000000	-0.0000000000	-5.0000000000	-91.2724948166	-0.0000000000	-25233.3282522455
-33.2343000000	-2.0909200000	-5.0000000000	-91.0931085271	-5.7138863717	-25233.3248120254
-33.0374000000	-4.1736000000	-5.0000000000	-90.5555387115	-11.4053183523	-25233.3134463446
-32.7102000000	-6.2398000000	-5.0000000000	-89.6621341583	-17.0518248813	-25233.2964095916
-32.2538000000	-8.2813700000	-5.0000000000	-88.4160314663	-22.6312170596	-25233.2702944995
-31.6702000000	-10.2903000000	-5.0000000000	-86.8225001969	-28.1216225827	-25233.2390264425
-30.9616000000	-12.2585000000	-5.0000000000	-84.8876360314	-33.5010136725	-25233.1999163021
-30.1307000000	-14.1785000000	-5.0000000000	-82.6187560773	-38.7490211289	-25233.1534639033
