-0	0.301762	946.602
-1e-05	0.260049	924.526
-2e-05	0.238214	905.408
-3e-05	0.219506	889.656
-4e-05	0.213065	879.327
-5e-05	0.20449	872.538
-6e-05	0.196041	867.001
-7e-05	0.195259	868.397
-8e-05	0.192755	875.758
-9e-05	0.184903	885.83
-0.0001	0.179874	897.958
-0.00011	0.178277	910.881
-0.00012	0.175708	926.724
-0.00013	0.173566	946.858
-0.00014	0.173192	968.197
-0.00015	0.174901	990.545
-0.00016	0.179803	1014.31
-0.00017	0.186446	1039.1
-0.00018	0.19235	1065.81
-0.00019	0.198241	1093.14
-0.0002	0.204247	1120.9
-0.00021	0.209937	1149.54
