31.8	-5	3.94188e-06
31.9034	-5	3.94856e-06
32.0069	-5	3.95528e-06
32.1103	-5	3.96205e-06
32.2138	-5	3.96887e-06
32.3172	-5	3.97573e-06
32.4207	-5	3.98266e-06
32.5241	-5	3.98965e-06
32.6276	-5	3.99671e-06
32.731	-5	4.00385e-06
32.8345	-5	4.01109e-06
32.9379	-5	4.01842e-06
33.0414	-5	4.02586e-06
33.1448	-5	4.03343e-06
33.2483	-5	4.04114e-06
33.3517	-5	4.04899e-06
33.4552	-5	4.05701e-06
33.5586	-5	4.0652e-06
33.6621	-5	4.0736e-06
33.7655	-5	4.0822e-06
33.869	-5	4.09104e-06
33.9724	-5	4.10012e-06
34.0759	-5	4.10947e-06
34.1793	-5	4.11911e-06
34.2828	-5	4.12906e-06
34.3862	-5	4.13933e-06
34.4897	-5	4.14996e-06
34.5931	-5	4.16096e-06
34.6966	-5	4.17236e-06
34.8	-5	4.18418e-06
31.8	-4.89899	3.94767e-06
31.9034	-4.89899	3.95405e-06
32.0069	-4.89899	3.96049e-06
32.1103	-4.89899	3.96699e-06
32.2138	-4.89899	3.97354e-06
32.3172	-4.89899	3.98015e-06
32.4207	-4.89899	3.98683e-06
32.5241	-4.89899	3.99358e-06
32.6276	-4.89899	4.00042e-06
32.731	-4.89899	4.00733e-06
32.8345	-4.89899	4.01435e-06
32.9379	-4.89899	4.02147e-06
33.0414	-4.89899	4.0287e-06
33.1448	-4.89899	4.03607e-06
33.2483	-4.89899	4.04357e-06
33.3517	-4.89899	4.05122e-06
33.4552	-4.89899	4.05903e-06
33.5586	-4.89899	4.06702e-06
33.6621	-4.89899	4.07521e-06
33.7655	-4.89899	4.08361e-06
33.869	-4.89899	4.09223e-06
33.9724	-4.89899	4.10109e-06
34.0759	-4.89899	4.11022e-06
34.1793	-4.89899	4.11962e-06
34.2828	-4.89899	4.12932e-06
34.3862	-4.89899	4.13934e-06
34.4897	-4.89899	4.1497e-06
34.5931	-4.89899	4.16042e-06
34.6966	-4.89899	4.17152e-06
34.8	-4.89899	4.18302e-06
31.8	-4.79798	3.95338e-06
31.9034	-4.79798	3.95948e-06
32.0069	-4.79798	3.96563e-06
32.1103	-4.79798	3.97185e-06
32.2138	-4.79798	3.97813e-06
32.3172	-4.79798	3.98449e-06
32.4207	-4.79798	3.99091e-06
32.5241	-4.79798	3.99742e-06
