-3.14159	1.59246e-05	1.35766e-05	-1.10087e-05	-1.1958e-06	-1.77837e-05	
-2.92493	1.44021e-05	1.22785e-05	-9.95613e-06	-1.08138e-06	-1.60836e-05	
-2.70827	1.0116e-05	8.62433e-06	-6.99307e-06	-7.59333e-07	-1.12973e-05	
-2.49161	3.85843e-06	3.28937e-06	-2.66717e-06	-2.89328e-07	-4.30931e-06	
-2.27495	-3.21402e-06	-2.74022e-06	2.22196e-06	2.4163e-07	3.58895e-06	
-2.05828	-9.79404e-06	-8.3499e-06	6.77058e-06	7.35379e-07	1.09375e-05	
-1.84162	-1.46652e-05	-1.25027e-05	1.01378e-05	1.10075e-06	1.63778e-05	
-1.62496	-1.69269e-05	-1.44308e-05	1.17013e-05	1.27035e-06	1.89038e-05	
-1.4083	-1.61611e-05	-1.37779e-05	1.11719e-05	1.21293e-06	1.80484e-05	
-1.19164	-1.25092e-05	-1.06647e-05	8.64751e-06	9.39054e-07	1.39699e-05	
-0.974977	-6.64657e-06	-5.66659e-06	4.59481e-06	4.99229e-07	7.42238e-06	
-0.758315	3.43088e-07	2.92365e-07	-2.37026e-07	-2.53835e-08	-3.83535e-07	
-0.541654	7.16765e-06	6.11066e-06	-4.95484e-06	-5.37856e-07	-8.00482e-06	
-0.324992	1.25657e-05	1.07128e-05	-8.68656e-06	-9.43383e-07	-1.40328e-05	
-0.108331	1.55395e-05	1.32482e-05	-1.07424e-05	-1.16686e-06	-1.73537e-05	
0.108331	1.55395e-05	1.32482e-05	-1.07424e-05	-1.16686e-06	-1.73537e-05	
0.324992	1.25657e-05	1.07128e-05	-8.68656e-06	-9.43383e-07	-1.40328e-05	
0.541654	7.16765e-06	6.11066e-06	-4.95484e-06	-5.37856e-07	-8.00482e-06	
0.758315	3.43088e-07	2.92365e-07	-2.37026e-07	-2.53835e-08	-3.83535e-07	
0.974977	-6.64657e-06	-5.66659e-06	4.59481e-06	4.99229e-07	7.42238e-06	
1.19164	-1.25092e-05	-1.06647e-05	8.64751e-06	9.39054e-07	1.39699e-05	
1.4083	-1.61611e-05	-1.37779e-05	1.11719e-05	1.21293e-06	1.80484e-05	
1.62496	-1.69269e-05	-1.44308e-05	1.17013e-05	1.27035e-06	1.89038e-05	
1.84162	-1.46652e-05	-1.25027e-05	1.01378e-05	1.10075e-06	1.63778e-05	
2.05828	-9.79404e-06	-8.3499e-06	6.77058e-06	7.35379e-07	1.09375e-05	
2.27495	-3.21402e-06	-2.74022e-06	2.22196e-06	2.4163e-07	3.58895e-06	
2.49161	3.85843e-06	3.28937e-06	-2.66717e-06	-2.89328e-07	-4.30931e-06	
2.70827	1.0116e-05	8.62433e-06	-6.99307e-06	-7.59333e-07	-1.12973e-05	
2.92493	1.44021e-05	1.22785e-05	-9.95613e-06	-1.08138e-06	-1.60836e-05	
3.14159	1.59246e-05	1.35766e-05	-1.10087e-05	-1.1958e-06	-1.77837e-05	
