-0.4	-0.4	-3.39558e-05	-0.0012886
-0.4	-0.311111	0.000269515	-0.00108341
-0.4	-0.222222	0.000479525	-0.000771155
-0.4	-0.133333	0.000589687	-0.000447984
-0.4	-0.0444444	0.000633313	-0.000145687
-0.4	0.0444444	0.000633313	0.000145687
-0.4	0.133333	0.000589687	0.000447984
-0.4	0.222222	0.000479525	0.000771155
-0.4	0.311111	0.000269515	0.00108341
-0.4	0.4	-3.39558e-05	0.0012886
-0.311111	-0.4	-0.000246286	-0.000957713
-0.311111	-0.311111	4.31396e-06	-0.000795364
-0.311111	-0.222222	0.000201524	-0.000579692
-0.311111	-0.133333	0.000326887	-0.000346652
-0.311111	-0.0444444	0.000385665	-0.000114721
-0.311111	0.0444444	0.000385665	0.000114721
-0.311111	0.133333	0.000326887	0.000346652
-0.311111	0.222222	0.000201524	0.000579692
-0.311111	0.311111	4.31396e-06	0.000795364
-0.311111	0.4	-0.000246286	0.000957713
-0.222222	-0.4	-0.000430659	-0.000691474
-0.222222	-0.311111	-0.000188355	-0.000557448
-0.222222	-0.222222	2.85728e-06	-0.00040565
-0.222222	-0.133333	0.000130656	-0.000244674
-0.222222	-0.0444444	0.000193674	-8.15443e-05
-0.222222	0.0444444	0.000193674	8.15443e-05
-0.222222	0.133333	0.000130656	0.000244674
-0.222222	0.222222	2.85728e-06	0.00040565
-0.222222	0.311111	-0.000188355	0.000557448
-0.222222	0.4	-0.000430659	0.000691474
-0.133333	-0.4	-0.000579654	-0.000428952
-0.133333	-0.311111	-0.000322473	-0.000335188
-0.133333	-0.222222	-0.000128641	-0.000241506
-0.133333	-0.133333	4.03748e-07	-0.000145618
-0.133333	-0.0444444	6.46258e-05	-4.86127e-05
-0.133333	0.0444444	6.46258e-05	4.86127e-05
-0.133333	0.133333	4.03748e-07	0.000145618
-0.133333	0.222222	-0.000128641	0.000241506
-0.133333	0.311111	-0.000322473	0.000335188
-0.133333	0.4	-0.000579654	0.000428952
-0.0444444	-0.4	-0.000666422	-0.000146777
-0.0444444	-0.311111	-0.000393198	-0.000112441
-0.0444444	-0.222222	-0.000194971	-8.03911e-05
-0.0444444	-0.133333	-6.46925e-05	-4.83761e-05
-0.0444444	-0.0444444	4.73878e-09	-1.61486e-05
-0.0444444	0.0444444	4.73878e-09	1.61486e-05
-0.0444444	0.133333	-6.46925e-05	4.83761e-05
-0.0444444	0.222222	-0.000194971	8.03911e-05
-0.0444444	0.311111	-0.000393198	0.000112441
-0.0444444	0.4	-0.000666422	0.000146777
0.0444444	-0.4	-0.000666422	0.000146777
0.0444444	-0.311111	-0.000393198	0.000112441
0.0444444	-0.222222	-0.000194971	8.03911e-05
0.0444444	-0.133333	-6.46925e-05	4.83761e-05
0.0444444	-0.0444444	4.73878e-09	1.61486e-05
0.0444444	0.0444444	4.73878e-09	-1.61486e-05
0.0444444	0.133333	-6.46925e-05	-4.83761e-05
0.0444444	0.222222	-0.000194971	-8.03911e-05
0.0444444	0.311111	-0.000393198	-0.000112441
0.0444444	0.4	-0.000666422	-0.000146777
0.133333	-0.4	-0.000579654	0.000428952
0.133333	-0.311111	-0.000322473	0.000335188
0.133333	-0.222222	-0.000128641	0.000241506
0.133333	-0.133333	4.03748e-07	0.000145618
0.133333	-0.0444444	6.46258e-05	4.86127e-05
0.133333	0.0444444	6.46258e-05	-4.86127e-05
0.133333	0.133333	4.03748e-07	-0.000145618
0.133333	0.222222	-0.000128641	-0.000241506
0.133333	0.311111	-0.000322473	-0.000335188
0.133333	0.4	-0.000579654	-0.000428952
0.222222	-0.4	-0.000430659	0.000691474
0.222222	-0.311111	-0.000188355	0.000557448
0.222222	-0.222222	2.85728e-06	0.00040565
0.222222	-0.133333	0.000130656	0.000244674
0.222222	-0.0444444	0.000193674	8.15443e-05
0.222222	0.0444444	0.000193674	-8.15443e-05
0.222222	0.133333	0.000130656	-0.000244674
0.222222	0.222222	2.85728e-06	-0.00040565
0.222222	0.311111	-0.000188355	-0.000557448
0.222222	0.4	-0.000430659	-0.000691474
0.311111	-0.4	-0.000246286	0.000957713
0.311111	-0.311111	4.31396e-06	0.000795364
0.311111	-0.222222	0.000201524	0.000579692
0.311111	-0.133333	0.000326887	0.000346652
0.311111	-0.0444444	0.000385665	0.000114721
0.311111	0.0444444	0.000385665	-0.000114721
0.311111	0.133333	0.000326887	-0.000346652
0.311111	0.222222	0.000201524	-0.000579692
0.311111	0.311111	4.31396e-06	-0.000795364
0.311111	0.4	-0.000246286	-0.000957713
0.4	-0.4	-3.39558e-05	0.0012886
0.4	-0.311111	0.000269515	0.00108341
0.4	-0.222222	0.000479525	0.000771155
0.4	-0.133333	0.000589687	0.000447984
0.4	-0.0444444	0.000633313	0.000145687
0.4	0.0444444	0.000633313	-0.000145687
0.4	0.133333	0.000589687	-0.000447984
0.4	0.222222	0.000479525	-0.000771155
0.4	0.311111	0.000269515	-0.00108341
0.4	0.4	-3.39558e-05	-0.0012886
