0.801958	0.180159	1860.68
0.801958	0.185671	4170.93
0.801958	0.195074	6114.32
0.801958	0.207533	7514.77
0.801958	0.221943	8247.57
0.801958	0.237023	8247.57
0.801958	0.251433	7514.77
0.801958	0.263893	6114.32
0.801958	0.273295	4170.93
0.801958	0.278808	1860.68
0.808987	0.180159	3918.08
0.808987	0.185671	8782.81
0.808987	0.195074	12875
0.808987	0.207533	15824
0.808987	0.221943	17367.1
0.808987	0.237023	17367.1
0.808987	0.251433	15824
0.808987	0.263893	12875
0.808987	0.273295	8782.81
0.808987	0.278808	3918.08
0.819937	0.180159	5081.81
0.819937	0.185671	11391.5
0.819937	0.195074	16699.2
0.819937	0.207533	20524
0.819937	0.221943	22525.4
0.819937	0.237023	22525.4
0.819937	0.251433	20524
0.819937	0.263893	16699.2
0.819937	0.273295	11391.5
0.819937	0.278808	5081.81
0.832302	0.180159	5081.81
0.832302	0.185671	11391.5
0.832302	0.195074	16699.2
0.832302	0.207533	20524
0.832302	0.221943	22525.4
0.832302	0.237023	22525.4
0.832302	0.251433	20524
0.832302	0.263893	16699.2
0.832302	0.273295	11391.5
0.832302	0.278808	5081.81
0.843252	0.180159	3918.08
0.843252	0.185671	8782.81
0.843252	0.195074	12875
0.843252	0.207533	15824
0.843252	0.221943	17367.1
0.843252	0.237023	17367.1
0.843252	0.251433	15824
0.843252	0.263893	12875
0.843252	0.273295	8782.81
0.843252	0.278808	3918.08
0.850281	0.180159	1860.68
0.850281	0.185671	4170.93
0.850281	0.195074	6114.32
0.850281	0.207533	7514.77
0.850281	0.221943	8247.57
0.850281	0.237023	8247.57
0.850281	0.251433	7514.77
0.850281	0.263893	6114.32
0.850281	0.273295	4170.93
0.850281	0.278808	1860.68
