0.65 0 -0.7
0.618187 0.200861 -0.7
0.525861 0.38206 -0.7
0.38206 0.525861 -0.7
0.200861 0.618187 -0.7
3.9801e-17 0.65 -0.7
-0.200861 0.618187 -0.7
-0.38206 0.525861 -0.7
-0.525861 0.38206 -0.7
-0.618187 0.200861 -0.7
-0.65 7.9602e-17 -0.7
-0.618187 -0.200861 -0.7
-0.525861 -0.38206 -0.7
-0.38206 -0.525861 -0.7
-0.200861 -0.618187 -0.7
-1.19403e-16 -0.65 -0.7
0.200861 -0.618187 -0.7
0.38206 -0.525861 -0.7
0.525861 -0.38206 -0.7
0.618187 -0.200861 -0.7
0.65 0 -0.626316
0.618187 0.200861 -0.626316
0.525861 0.38206 -0.626316
0.38206 0.525861 -0.626316
0.200861 0.618187 -0.626316
3.9801e-17 0.65 -0.626316
-0.200861 0.618187 -0.626316
-0.38206 0.525861 -0.626316
-0.525861 0.38206 -0.626316
-0.618187 0.200861 -0.626316
-0.65 7.9602e-17 -0.626316
-0.618187 -0.200861 -0.626316
-0.525861 -0.38206 -0.626316
-0.38206 -0.525861 -0.626316
-0.200861 -0.618187 -0.626316
-1.19403e-16 -0.65 -0.626316
0.200861 -0.618187 -0.626316
0.38206 -0.525861 -0.626316
0.525861 -0.38206 -0.626316
0.618187 -0.200861 -0.626316
0.65 0 -0.552632
0.618187 0.200861 -0.552632
0.525861 0.38206 -0.552632
0.38206 0.525861 -0.552632
0.200861 0.618187 -0.552632
3.9801e-17 0.65 -0.552632
-0.200861 0.618187 -0.552632
-0.38206 0.525861 -0.552632
-0.525861 0.38206 -0.552632
-0.618187 0.200861 -0.552632
-0.65 7.9602e-17 -0.552632
-0.618187 -0.200861 -0.552632
-0.525861 -0.38206 -0.552632
-0.38206 -0.525861 -0.552632
-0.200861 -0.618187 -0.552632
-1.19403e-16 -0.65 -0.552632
0.200861 -0.618187 -0.552632
0.38206 -0.525861 -0.552632
0.525861 -0.38206 -0.552632
0.618187 -0.200861 -0.552632
0.65 0 -0.478947
0.618187 0.200861 -0.478947
0.525861 0.38206 -0.478947
0.38206 0.525861 -0.478947
0.200861 0.618187 -0.478947
3.9801e-17 0.65 -0.478947
-0.200861 0.618187 -0.478947
-0.38206 0.525861 -0.478947
-0.525861 0.38206 -0.478947
-0.618187 0.200861 -0.478947
-0.65 7.9602e-17 -0.478947
